"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 2.7.456";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"959.41";"";"731";"1.15";"0.79";"0.09";"23.98";"0.71";"0.0";"308.57";"0.69";"3.11";"1.03";"24.93";"14.94";"28.17";"22.8";"24.99";"4.17";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.484";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"842.28";"";"431";"1.27";"1.11";"0.15";"21.06";"0.82";"0.0";"150.05";"0.86";"5.61";"1.54";"19.75";"13.31";"21.73";"16.06";"18.68";"1.89";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.443";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1629.69";"";"1914";"1.12";"1.12";"0.06";"40.74";"0.8";"0.0";"516.82";"1.15";"3.15";"0.8";"14.51";"14.86";"21.55";"21.13";"21.35";"6.83";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.524";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"509.11";"";"379";"1.2";"0.77";"0.09";"12.72";"0.83";"0.0";"161.85";"1.22";"3.15";"0.83";"14.59";"14.78";"32.2";"27.96";"30.28";"2.33";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.530";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"1396.73";"";"641";"1.24";"1.17";"0.15";"34.92";"0.84";"0.0";"189.64";"0.62";"7.37";"1.57";"29.03";"14.43";"23.79";"15.45";"18.64";"1.06";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.552";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"744.08";"";"644";"1.13";"0.69";"0.08";"18.6";"0.74";"0.0";"270.72";"0.77";"2.75";"0.63";"22.29";"15.2";"27.94";"23.48";"25.43";"4.94";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.514";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"2421.44";"";"2745";"1.11";"1.15";"0.06";"60.53";"0.85";"0.0";"531.83";"0.8";"4.55";"1.4";"20.26";"14.71";"16.68";"12.02";"14.1";"12.5";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.521";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"2455.09";"";"2804";"1.12";"1.28";"0.06";"61.38";"0.82";"0.0";"517.77";"1.0";"4.74";"1.59";"16.43";"14.75";"15.2";"13.02";"14.11";"11.28";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.534";"";"0.84";"NDXm_TICK_UTCPlus02";"M15";"3051.61";"";"2680";"1.13";"1.28";"0.08";"76.29";"0.87";"0.0";"443.05";"0.65";"6.89";"1.36";"26.06";"14.97";"25.33";"16.12";"19.74";"17.0";"0.84";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.316";"";"0.67";"NDXm_TICK_UTCPlus02";"M15";"1011.88";"";"690";"1.19";"0.97";"0.1";"25.29";"0.65";"0.0";"455.41";"0.88";"2.22";"0.97";"19.89";"14.65";"21.14";"14.65";"17.68";"2.78";"0.67";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.306";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"2001.8";"";"664";"1.37";"1.6";"0.2";"50.05";"0.9";"0.0";"241.28";"0.82";"8.3";"2.53";"25.02";"15.02";"29.74";"25.28";"27.29";"4.39";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.304";"";"0.87";"NDXm_TICK_UTCPlus02";"M15";"2579.09";"";"1892";"1.17";"1.5";"0.1";"64.48";"0.76";"0.0";"293.6";"0.84";"8.78";"2.35";"20.09";"14.31";"16.99";"13.41";"15.04";"1.22";"0.87";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.572";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2592.2";"";"2773";"1.12";"1.28";"0.06";"64.8";"0.83";"0.0";"428.27";"0.86";"6.05";"1.22";"19.05";"14.67";"15.59";"11.79";"13.55";"10.56";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.339";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"694.02";"";"568";"1.13";"0.61";"0.08";"17.35";"0.47";"0.0";"286.23";"0.61";"2.42";"0.78";"27.32";"14.79";"32.1";"23.02";"26.47";"6.17";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.344";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"952.58";"";"631";"1.18";"0.85";"0.1";"23.81";"0.69";"0.0";"236.75";"0.75";"4.02";"1.21";"23.13";"14.66";"24.3";"20.58";"22.17";"5.72";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.355";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"404.31";"";"450";"1.14";"0.61";"0.06";"10.11";"0.77";"0.0";"170.76";"1.3";"2.37";"0.63";"12.95";"14.72";"14.34";"11.92";"13.29";"0.56";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.326";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1706.15";"";"1883";"1.13";"1.18";"0.06";"42.65";"0.7";"0.0";"527.83";"1.1";"3.23";"1.21";"14.78";"14.41";"15.1";"13.0";"14.1";"4.06";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.308";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"1547.23";"";"1608";"1.12";"0.99";"0.06";"38.67";"0.88";"0.0";"263.1";"0.9";"5.88";"1.28";"18.7";"15.06";"30.22";"23.66";"26.77";"13.72";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.582";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"2654.69";"";"3298";"1.12";"1.36";"0.06";"66.36";"0.82";"0.0";"491.42";"1.09";"5.4";"1.38";"14.9";"14.61";"11.3";"10.08";"10.72";"10.67";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.298";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"2491.32";"";"3138";"1.11";"1.24";"0.05";"62.28";"0.8";"0.0";"772.72";"1.01";"3.22";"1.16";"16.32";"14.95";"16.59";"14.52";"15.56";"13.5";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.348";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"1828.8";"";"1236";"1.19";"1.29";"0.1";"45.72";"0.88";"0.0";"240.95";"0.83";"7.59";"1.53";"20.77";"14.61";"15.71";"11.91";"13.64";"4.61";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.331";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1495.89";"";"1619";"1.12";"0.99";"0.06";"37.4";"0.76";"0.0";"347.1";"0.99";"4.31";"0.79";"17.07";"15.0";"23.85";"20.47";"22.15";"10.61";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.579";"";"0.88";"NDXm_TICK_UTCPlus02";"M15";"3981.58";"";"3260";"1.15";"1.69";"0.08";"99.54";"0.91";"0.0";"404.94";"0.78";"9.83";"2.33";"21.61";"14.77";"17.56";"12.92";"14.96";"13.33";"0.88";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.335";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"1672.04";"";"1239";"1.18";"1.27";"0.09";"41.8";"0.68";"0.0";"578.62";"1.02";"2.89";"1.48";"17.56";"15.15";"28.48";"23.99";"26.25";"9.0";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.334";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1393.44";"";"1654";"1.14";"1.14";"0.06";"34.83";"0.85";"0.0";"318.3";"1.47";"4.38";"1.2";"11.65";"15.07";"22.82";"24.7";"23.58";"6.39";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.375";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"757.15";"";"767";"1.12";"0.65";"0.07";"18.93";"0.82";"0.0";"212.17";"0.63";"3.57";"0.89";"24.73";"13.93";"18.41";"11.75";"14.32";"1.78";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.327";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"2229.08";"";"2173";"1.13";"1.25";"0.07";"55.73";"0.86";"0.0";"384.74";"0.91";"5.79";"1.29";"18.61";"15.05";"26.26";"20.76";"23.38";"14.61";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.346";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1985.68";"";"1887";"1.12";"1.08";"0.07";"49.64";"0.79";"0.0";"412.97";"0.77";"4.81";"0.96";"22.09";"15.04";"25.22";"18.61";"21.47";"11.67";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.397";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1018.42";"";"611";"1.23";"1.02";"0.12";"25.46";"0.8";"0.0";"217.45";"0.96";"4.68";"1.24";"18.29";"14.26";"14.57";"11.24";"12.87";"4.0";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.377";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2751.92";"";"1992";"1.17";"1.45";"0.1";"68.81";"0.68";"0.0";"450.74";"0.67";"6.11";"3.62";"23.89";"13.72";"16.02";"10.58";"12.76";"3.44";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.360";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"2931.38";"";"3174";"1.12";"1.41";"0.06";"73.29";"0.81";"0.0";"801.79";"0.98";"3.66";"1.36";"17.12";"14.89";"16.35";"13.73";"15.02";"12.94";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.414";"";"0.64";"NDXm_TICK_UTCPlus02";"M15";"573.16";"";"817";"1.11";"0.63";"0.05";"14.33";"0.76";"0.0";"308.96";"1.29";"1.86";"0.66";"12.83";"15.0";"13.16";"12.8";"13.0";"1.39";"0.64";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.407";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1599.74";"";"1363";"1.14";"1.08";"0.08";"39.99";"0.8";"0.0";"319.03";"0.82";"5.01";"0.98";"20.76";"14.98";"24.7";"20.5";"22.4";"8.0";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.426";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"1222.48";"";"1308";"1.13";"0.97";"0.07";"30.56";"0.82";"0.0";"426.11";"0.9";"2.87";"0.97";"17.8";"14.17";"15.97";"12.61";"14.19";"2.11";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.446";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"909.67";"";"896";"1.15";"0.97";"0.07";"22.75";"0.87";"0.0";"214.61";"1.16";"4.24";"1.16";"14.42";"14.59";"8.41";"7.84";"8.15";"1.72";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.392";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"1538.56";"";"2032";"1.12";"1.05";"0.05";"38.46";"0.85";"0.0";"379.01";"1.29";"4.06";"0.78";"12.94";"15.0";"18.08";"18.07";"18.07";"10.39";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.452";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1530.17";"";"581";"1.3";"1.34";"0.18";"38.25";"0.85";"0.0";"281.13";"0.68";"5.44";"1.25";"27.78";"14.57";"22.57";"16.61";"19.03";"2.44";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.470";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"2372.98";"";"779";"1.39";"1.89";"0.21";"59.33";"0.85";"0.0";"292.79";"0.88";"8.1";"1.67";"23.07";"14.52";"16.37";"14.14";"15.18";"1.94";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.439";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1879.75";"";"2282";"1.11";"1.06";"0.06";"46.99";"0.83";"0.0";"292.24";"0.86";"6.43";"1.4";"18.3";"14.28";"15.55";"12.3";"13.81";"1.22";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.451";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"2227.69";"";"1797";"1.14";"1.15";"0.08";"55.69";"0.89";"0.0";"533.71";"0.66";"4.17";"1.32";"25.51";"14.84";"24.49";"14.59";"18.54";"10.89";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.447";"";"0.9";"NDXm_TICK_UTCPlus02";"M15";"3788.59";"";"2355";"1.2";"1.92";"0.12";"94.72";"0.93";"0.0";"312.41";"0.69";"12.13";"2.84";"23.71";"13.71";"16.21";"10.89";"13.07";"4.06";"0.9";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.493";"";"0.74";"NDXm_TICK_UTCPlus02";"M15";"932.51";"";"907";"1.13";"0.82";"0.07";"23.32";"0.72";"0.0";"273.07";"0.91";"3.41";"0.83";"18.41";"14.78";"26.84";"21.8";"24.2";"4.28";"0.74";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.431";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"2553.91";"";"2190";"1.12";"1.17";"0.08";"63.85";"0.85";"0.0";"484.59";"0.62";"5.27";"1.12";"27.54";"15.09";"30.92";"19.88";"24.09";"16.56";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.453";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"1578.32";"";"1576";"1.12";"0.98";"0.07";"39.46";"0.8";"0.0";"375.37";"0.82";"4.2";"0.97";"20.71";"15.07";"32.66";"24.33";"28.07";"15.0";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.502";"";"0.67";"NDXm_TICK_UTCPlus02";"M15";"862.25";"";"893";"1.13";"0.83";"0.07";"21.56";"0.69";"0.0";"385.03";"0.95";"2.24";"0.97";"17.2";"14.39";"18.29";"16.0";"17.12";"0.83";"0.67";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.526";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"676.11";"";"455";"1.19";"0.83";"0.1";"16.9";"0.91";"0.0";"175.13";"0.81";"3.86";"1.19";"20.96";"14.34";"12.89";"10.33";"11.47";"1.56";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.463";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"3650.88";"";"2321";"1.18";"1.69";"0.11";"91.28";"0.9";"0.0";"457.39";"0.71";"7.98";"1.97";"24.43";"14.72";"20.98";"13.69";"16.72";"10.67";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.515";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"885.26";"";"1007";"1.12";"0.75";"0.06";"22.13";"0.68";"0.0";"313.66";"0.91";"2.82";"1.18";"17.77";"14.57";"17.16";"14.13";"15.58";"2.78";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.509";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1142.33";"";"814";"1.16";"0.89";"0.09";"28.56";"0.81";"0.0";"248.62";"0.68";"4.59";"0.9";"25.61";"15.02";"32.82";"23.87";"27.49";"7.39";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.459";"";"0.84";"NDXm_TICK_UTCPlus02";"M15";"2476.41";"";"2212";"1.13";"1.25";"0.08";"61.91";"0.85";"0.0";"360.24";"0.68";"6.87";"1.18";"24.19";"14.59";"27.24";"20.36";"23.14";"3.0";"0.84";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.497";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1577.52";"";"1636";"1.13";"1.13";"0.07";"39.44";"0.82";"0.0";"257.62";"1.02";"6.12";"1.15";"16.35";"14.68";"18.58";"16.47";"17.53";"4.28";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.486";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2789.17";"";"2667";"1.14";"1.48";"0.07";"69.73";"0.86";"0.0";"439.99";"0.99";"6.34";"1.22";"17.11";"14.79";"17.49";"14.2";"15.83";"11.72";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.516";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2031.44";"";"1659";"1.14";"1.16";"0.09";"50.78";"0.82";"0.0";"315.59";"0.66";"6.44";"1.71";"24.65";"14.33";"22.19";"15.46";"18.14";"3.5";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.513";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"1617.18";"";"1359";"1.16";"1.19";"0.08";"40.43";"0.84";"0.0";"276.67";"0.97";"5.85";"1.07";"17.75";"14.92";"30.48";"27.01";"28.72";"4.17";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.512";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1919.55";"";"2048";"1.12";"1.14";"0.06";"47.99";"0.82";"0.0";"379.51";"0.94";"5.06";"0.94";"17.78";"14.82";"18.44";"15.05";"16.69";"7.44";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.547";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"834.39";"";"592";"1.19";"0.91";"0.09";"20.86";"0.82";"0.0";"236.86";"1.02";"3.52";"1.1";"17.49";"15.0";"30.17";"23.09";"26.66";"3.67";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.528";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"2550.52";"";"2026";"1.16";"1.42";"0.09";"63.76";"0.75";"0.0";"323.31";"0.7";"7.89";"2.62";"22.37";"13.6";"14.54";"10.1";"11.93";"1.67";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.9.488";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"3087.42";"";"2778";"1.13";"1.33";"0.08";"77.19";"0.89";"0.0";"436.16";"0.69";"7.08";"1.56";"24.07";"14.82";"23.52";"15.77";"18.95";"14.61";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
