"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 2.4.543";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2662.47";"";"511";"1.31";"1.19";"0.13";"1.33";"0.86";"0.0";"438.93";"1.28";"6.07";"1.58";"39.51";"38.74";"19.82";"18.89";"19.41";"1.64";"0.56";"421.35";"";"186";"1.11";"0.49";"0.05";"0.84";"0.76";"0.0";"362.87";"1.07";"1.16";"1.17";"45.02";"43.34";"21.55";"18.49";"20.07";"0.63"
"Strategy 2.5.298";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"2761.42";"";"469";"1.35";"1.15";"0.21";"1.38";"0.77";"0.0";"286.1";"0.71";"9.65";"2.41";"54.38";"28.32";"18.81";"15.69";"16.98";"1.39";"0.82";"2221.82";"";"178";"1.63";"1.95";"0.35";"4.44";"0.81";"0.0";"395.82";"0.78";"5.61";"5.69";"73.6";"35.19";"22.14";"11.39";"16.1";"0.55"
"Strategy 2.5.302";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"4814.56";"";"1744";"1.13";"0.97";"0.08";"2.41";"0.8";"0.0";"1349.52";"0.65";"3.57";"0.95";"61.97";"35.63";"26.64";"17.04";"20.81";"7.65";"0.62";"2041.68";"";"643";"1.13";"1.0";"0.08";"4.08";"0.65";"0.0";"1180.22";"0.62";"1.73";"1.77";"74.76";"40.89";"24.96";"15.47";"19.08";"1.97"
"Strategy 2.5.320";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"3914.54";"";"2367";"1.09";"0.77";"0.05";"1.96";"0.69";"0.0";"1333.93";"0.63";"2.93";"0.75";"53.68";"31.19";"21.78";"14.33";"17.21";"9.08";"0.6";"1427.28";"";"812";"1.08";"0.73";"0.05";"2.85";"0.75";"0.0";"933.77";"0.59";"1.53";"1.58";"66.16";"36.18";"23.8";"14.5";"17.95";"2.1"
"Strategy 2.5.326";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"4094.14";"";"1680";"1.11";"0.85";"0.07";"2.05";"0.8";"0.0";"1572.0";"0.64";"2.6";"0.7";"61.68";"35.33";"25.84";"16.72";"20.27";"7.02";"0.59";"1578.44";"";"615";"1.1";"0.82";"0.06";"3.16";"0.65";"0.0";"1096.28";"0.61";"1.44";"1.46";"74.1";"40.76";"24.04";"15.49";"18.71";"1.72"
"Strategy 2.5.327";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"6475.17";"";"2345";"1.16";"1.38";"0.09";"3.24";"0.87";"0.0";"1725.32";"0.75";"3.75";"1.0";"47.14";"30.41";"22.38";"15.9";"18.67";"4.62";"0.61";"1335.76";"";"708";"1.09";"0.8";"0.05";"2.67";"0.76";"0.0";"819.6";"0.7";"1.63";"1.67";"56.75";"36.4";"24.62";"20.46";"22.17";"1.01"
"Strategy 2.5.330";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"6024.51";"";"1350";"1.23";"1.45";"0.13";"3.01";"0.77";"0.0";"738.03";"0.82";"8.16";"1.97";"53.63";"35.71";"23.38";"14.58";"18.53";"8.7";"0.61";"1574.84";"";"481";"1.13";"0.93";"0.08";"3.15";"0.65";"0.0";"976.27";"0.69";"1.61";"1.62";"69.17";"42.04";"25.94";"16.53";"20.36";"2.48"
"Strategy 2.5.331";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"4290.62";"";"1775";"1.12";"0.93";"0.06";"2.15";"0.81";"0.0";"893.22";"0.92";"4.8";"1.27";"48.39";"39.92";"27.13";"20.45";"23.65";"9.08";"0.59";"1082.07";"";"537";"1.08";"0.68";"0.04";"2.16";"0.63";"0.0";"746.94";"0.88";"1.45";"1.49";"55.91";"45.28";"31.34";"23.78";"27.31";"2.77"
"Strategy 2.5.343";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"3833.87";"";"1859";"1.1";"0.77";"0.06";"1.92";"0.78";"0.0";"1050.15";"0.67";"3.65";"0.96";"58.7";"35.65";"19.76";"12.0";"15.1";"8.66";"0.64";"2188.84";"";"677";"1.13";"1.09";"0.08";"4.38";"0.82";"0.0";"1184.48";"0.61";"1.85";"1.96";"73.9";"40.01";"17.65";"11.89";"14.08";"2.48"
"Strategy 2.5.351";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"5270.84";"";"1844";"1.12";"0.99";"0.07";"2.64";"0.81";"0.0";"1876.43";"0.72";"2.81";"0.76";"62.34";"39.78";"36.98";"24.91";"29.95";"13.78";"0.78";"3582.51";"";"576";"1.24";"1.88";"0.14";"7.17";"0.89";"0.0";"805.0";"0.78";"4.45";"4.54";"72.34";"45.57";"41.38";"26.91";"33.26";"4.66"
"Strategy 2.5.358";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"3333.39";"";"1147";"1.14";"0.89";"0.07";"1.67";"0.71";"0.0";"1004.64";"0.92";"3.32";"0.86";"48.64";"39.23";"30.39";"23.74";"26.93";"7.1";"0.63";"1574.07";"";"391";"1.16";"1.07";"0.08";"3.15";"0.77";"0.0";"865.96";"0.92";"1.82";"1.84";"60.85";"48.06";"36.23";"30.24";"33.1";"2.61"
"Strategy 2.5.364";"PASSED";"0.54";"NDXm_TICK_UTCPlus02";"M15";"1016.0";"";"758";"1.08";"0.38";"0.04";"0.51";"0.7";"0.0";"962.39";"0.85";"1.06";"0.27";"38.42";"30.3";"12.2";"10.89";"11.49";"1.68";"0.67";"859.16";"";"234";"1.21";"1.02";"0.12";"1.72";"0.72";"0.0";"384.19";"0.83";"2.24";"2.29";"46.61";"31.89";"19.84";"15.71";"17.58";"0.5"
"Strategy 2.5.372";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"3046.17";"";"439";"1.45";"1.32";"0.27";"1.52";"0.73";"0.0";"320.9";"0.63";"9.49";"2.4";"58.02";"25.34";"18.72";"14.36";"16.05";"1.26";"0.81";"1859.12";"";"165";"1.59";"1.83";"0.36";"3.72";"0.86";"0.0";"358.42";"0.65";"5.19";"5.24";"76.77";"31.31";"22.22";"10.8";"15.3";"0.46"
"Strategy 2.5.377";"PASSED";"0.63";"NDXm_TICK_UTCPlus02";"M15";"1055.48";"";"623";"1.11";"0.44";"0.06";"0.53";"0.79";"0.0";"585.92";"0.94";"1.8";"0.46";"34.44";"29.11";"14.42";"12.68";"13.52";"1.68";"0.69";"861.5";"";"211";"1.23";"1.08";"0.11";"1.72";"0.83";"0.0";"347.16";"1.01";"2.48";"2.49";"43.61";"35.83";"19.05";"15.59";"17.33";"0.55"
"Strategy 2.5.389";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"4822.29";"";"1800";"1.14";"1.05";"0.08";"2.41";"0.75";"0.0";"1349.94";"0.8";"3.57";"0.94";"50.3";"35.33";"19.36";"12.29";"15.43";"9.58";"0.57";"1589.26";"";"630";"1.1";"0.92";"0.06";"3.18";"0.69";"0.0";"1260.47";"0.74";"1.26";"1.32";"63.15";"42.36";"20.17";"13.9";"16.57";"3.03"
"Strategy 2.5.398";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"2010.87";"";"470";"1.33";"1.23";"0.14";"1.01";"0.83";"0.0";"395.28";"1.41";"5.09";"1.27";"29.49";"31.28";"10.38";"11.68";"10.92";"0.84";"0.53";"468.31";"";"185";"1.14";"0.57";"0.06";"0.94";"0.66";"0.0";"461.43";"1.18";"1.01";"1.02";"37.8";"38.96";"9.58";"9.18";"9.39";"0.25"
"Strategy 2.5.406";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"2090.68";"";"751";"1.13";"0.64";"0.08";"1.05";"0.89";"0.0";"1101.55";"0.69";"1.9";"0.49";"59.51";"36.23";"22.88";"11.99";"16.43";"1.68";"0.71";"1524.03";"";"284";"1.23";"1.23";"0.14";"3.05";"0.85";"0.0";"540.14";"0.69";"2.82";"2.88";"70.25";"39.44";"25.22";"10.5";"16.51";"1.34"
"Strategy 2.5.448";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"3284.33";"";"2468";"1.06";"0.54";"0.04";"1.64";"0.72";"0.0";"1602.25";"0.65";"2.05";"0.51";"60.5";"37.05";"24.52";"15.62";"19.12";"13.82";"0.63";"2486.45";"";"865";"1.11";"1.04";"0.07";"4.97";"0.78";"0.0";"1369.83";"0.64";"1.82";"1.93";"76.24";"44.18";"27.75";"17.02";"21.22";"4.71"
"Strategy 2.5.528";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"3778.27";"";"1027";"1.25";"1.43";"0.1";"1.89";"0.83";"0.0";"416.99";"1.47";"9.06";"2.3";"30.44";"35.62";"17.41";"18.93";"18.02";"3.15";"0.52";"513.67";"";"347";"1.07";"0.46";"0.03";"1.03";"0.71";"0.0";"563.0";"1.25";"0.91";"0.91";"39.16";"45.74";"22.67";"23.89";"23.21";"1.64"
"Strategy 2.5.538";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"2655.53";"";"865";"1.17";"0.91";"0.08";"1.33";"0.77";"0.0";"1393.05";"1.2";"1.91";"0.5";"39.47";"40.65";"20.36";"17.74";"19.17";"3.11";"0.6";"700.24";"";"267";"1.12";"0.7";"0.06";"1.4";"0.74";"0.0";"477.76";"1.17";"1.47";"1.47";"44.2";"46.05";"29.22";"24.71";"27.14";"1.43"
"Strategy 2.5.540";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"3852.55";"";"2232";"1.09";"0.8";"0.05";"1.93";"0.74";"0.0";"1690.17";"0.78";"2.28";"0.6";"45.99";"32.67";"18.53";"13.91";"15.93";"7.69";"0.64";"1560.58";"";"774";"1.09";"0.86";"0.05";"3.12";"0.73";"0.0";"825.9";"0.74";"1.89";"1.96";"54.84";"37.04";"20.86";"14.07";"16.96";"2.56"
"Strategy 2.5.551";"PASSED";"0.63";"NDXm_TICK_UTCPlus02";"M15";"3080.01";"";"1341";"1.13";"0.85";"0.06";"1.54";"0.75";"0.0";"1748.93";"1.08";"1.76";"0.46";"37.89";"36.0";"17.11";"15.63";"16.39";"3.95";"0.54";"729.17";"";"443";"1.08";"0.56";"0.04";"1.46";"0.79";"0.0";"710.87";"0.98";"1.03";"1.05";"44.65";"40.4";"15.49";"12.81";"14.14";"0.71"
"Strategy 2.5.553";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"3294.61";"";"2236";"1.08";"0.67";"0.04";"1.65";"0.81";"0.0";"1254.7";"0.83";"2.63";"0.69";"45.1";"34.6";"20.57";"15.8";"17.96";"7.94";"0.77";"3138.57";"";"741";"1.19";"1.68";"0.1";"6.28";"0.88";"0.0";"748.21";"0.88";"4.19";"4.27";"55.78";"40.91";"20.84";"15.61";"18.05";"2.52"
"Strategy 2.5.559";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"4932.91";"";"1367";"1.18";"1.17";"0.1";"2.47";"0.79";"0.0";"907.28";"0.78";"5.44";"1.33";"53.82";"35.79";"23.72";"15.2";"18.95";"8.82";"0.64";"1886.9";"";"491";"1.15";"1.12";"0.09";"3.77";"0.64";"0.0";"976.27";"0.7";"1.93";"1.94";"69.4";"42.37";"26.29";"16.65";"20.64";"2.48"
"Strategy 2.6.305";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"3825.0";"";"2633";"1.08";"0.72";"0.04";"1.91";"0.77";"0.0";"1728.29";"0.78";"2.21";"0.55";"46.35";"33.58";"19.64";"14.48";"16.74";"9.96";"0.65";"1662.03";"";"916";"1.08";"0.84";"0.05";"3.32";"0.81";"0.0";"845.57";"0.73";"1.97";"2.04";"56.01";"37.84";"21.1";"13.86";"16.92";"3.4"
"Strategy 2.6.321";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"3628.83";"";"1698";"1.1";"0.81";"0.05";"1.81";"0.78";"0.0";"968.83";"0.91";"3.75";"0.99";"48.26";"39.93";"26.89";"20.3";"23.44";"8.61";"0.58";"1077.02";"";"521";"1.09";"0.7";"0.05";"2.15";"0.73";"0.0";"796.68";"0.87";"1.35";"1.38";"55.85";"44.95";"31.04";"23.04";"26.77";"2.61"
"Strategy 2.6.325";"PASSED";"0.89";"NDXm_TICK_UTCPlus02";"M15";"3036.84";"";"428";"1.42";"1.32";"0.24";"1.52";"0.75";"0.0";"282.5";"0.78";"10.75";"2.71";"54.76";"29.89";"20.61";"17.9";"19.09";"1.34";"0.8";"2084.79";"";"169";"1.61";"1.9";"0.34";"4.17";"0.84";"0.0";"406.8";"0.82";"5.12";"5.21";"72.18";"36.57";"21.49";"12.11";"16.33";"0.38"
"Strategy 2.6.329";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"5199.94";"";"2272";"1.11";"0.99";"0.05";"2.6";"0.79";"0.0";"1230.42";"0.97";"4.23";"1.13";"48.0";"41.84";"34.34";"26.1";"30.15";"18.19";"0.67";"1814.98";"";"731";"1.1";"0.96";"0.05";"3.63";"0.75";"0.0";"832.79";"0.93";"2.18";"2.21";"54.93";"46.23";"36.18";"25.98";"30.89";"5.8"
"Strategy 2.6.377";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"5330.49";"";"1268";"1.21";"1.39";"0.1";"2.67";"0.74";"0.0";"789.41";"1.13";"6.75";"1.64";"45.31";"42.43";"26.95";"22.51";"24.87";"9.96";"0.61";"1992.63";"";"430";"1.19";"1.35";"0.09";"3.99";"0.8";"0.0";"1272.13";"1.05";"1.57";"1.65";"56.05";"49.23";"31.5";"26.58";"29.1";"3.24"
"Strategy 2.6.389";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"3041.55";"";"417";"1.47";"1.34";"0.28";"1.52";"0.7";"0.0";"413.57";"0.64";"7.35";"1.86";"58.63";"25.65";"19.23";"15.04";"16.68";"1.26";"0.81";"1949.9";"";"161";"1.65";"1.94";"0.39";"3.9";"0.86";"0.0";"358.42";"0.68";"5.44";"5.49";"76.39";"31.41";"22.65";"10.86";"15.62";"0.46"
"Strategy 2.6.390";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"3583.63";"";"1245";"1.14";"0.92";"0.07";"1.79";"0.78";"0.0";"944.81";"0.92";"3.79";"1.0";"49.1";"39.84";"25.85";"19.08";"22.33";"5.84";"0.53";"854.4";"";"393";"1.09";"0.62";"0.05";"1.71";"0.72";"0.0";"896.1";"0.89";"0.95";"0.98";"55.84";"45.56";"31.26";"24.62";"27.75";"2.14"
"Strategy 2.6.391";"PASSED";"0.89";"NDXm_TICK_UTCPlus02";"M15";"3128.34";"";"449";"1.41";"1.31";"0.23";"1.56";"0.79";"0.0";"290.02";"0.77";"10.79";"2.78";"54.71";"30.02";"19.76";"17.28";"18.36";"1.34";"0.81";"2205.61";"";"171";"1.64";"1.97";"0.35";"4.41";"0.84";"0.0";"406.8";"0.84";"5.42";"5.44";"72.46";"37.06";"23.38";"12.1";"17.25";"0.55"
"Strategy 2.6.418";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"5483.26";"";"1693";"1.14";"1.08";"0.09";"2.74";"0.71";"0.0";"906.73";"0.64";"6.05";"1.55";"65.73";"36.99";"29.67";"19.19";"23.3";"13.03";"0.67";"1882.8";"";"617";"1.11";"0.9";"0.07";"3.77";"0.81";"0.0";"856.42";"0.58";"2.2";"2.31";"84.53";"44.04";"33.31";"19.24";"24.4";"3.66"
"Strategy 2.6.425";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"2737.08";"";"891";"1.15";"0.83";"0.08";"1.37";"0.78";"0.0";"1040.67";"0.95";"2.63";"0.69";"47.7";"39.31";"33.29";"27.82";"30.48";"5.38";"0.61";"864.84";"";"304";"1.11";"0.69";"0.06";"1.73";"0.69";"0.0";"540.47";"0.88";"1.6";"1.62";"60.38";"47.59";"37.71";"35.98";"36.79";"1.72"
"Strategy 2.6.446";"PASSED";"0.55";"NDXm_TICK_UTCPlus02";"M15";"1383.07";"";"699";"1.1";"0.43";"0.06";"0.69";"0.63";"0.0";"1250.89";"0.74";"1.11";"0.28";"52.61";"35.65";"20.76";"15.31";"17.63";"2.48";"0.8";"1549.21";"";"254";"1.27";"1.31";"0.16";"3.1";"0.8";"0.0";"314.0";"0.75";"4.93";"5.0";"66.41";"39.24";"18.83";"10.99";"14.35";"0.67"
"Strategy 2.6.448";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"3092.77";"";"1800";"1.08";"0.63";"0.05";"1.55";"0.83";"0.0";"1526.21";"0.71";"2.03";"0.53";"53.85";"35.52";"22.11";"14.41";"17.61";"10.0";"0.67";"2323.65";"";"637";"1.15";"1.25";"0.09";"4.65";"0.85";"0.0";"1044.83";"0.7";"2.22";"2.36";"68.68";"42.08";"25.2";"15.93";"19.76";"3.11"
"Strategy 2.6.451";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"1220.96";"";"821";"1.1";"0.47";"0.05";"0.61";"0.78";"0.0";"637.81";"0.92";"1.91";"0.48";"34.24";"28.74";"14.72";"13.16";"13.91";"2.27";"0.66";"696.6";"";"267";"1.14";"0.77";"0.08";"1.39";"0.77";"0.0";"338.96";"0.91";"2.06";"2.07";"43.45";"34.44";"19.87";"18.08";"18.93";"0.55"
"Strategy 2.6.467";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"3069.37";"";"1132";"1.13";"0.84";"0.06";"1.53";"0.73";"0.0";"807.55";"1.03";"3.8";"0.94";"45.75";"41.72";"26.36";"22.36";"24.39";"9.12";"0.65";"1392.8";"";"393";"1.14";"0.96";"0.07";"2.79";"0.7";"0.0";"694.61";"0.98";"2.01";"2.07";"57.09";"49.19";"30.14";"23.73";"26.91";"2.82"
"Strategy 2.6.481";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"4438.74";"";"1372";"1.16";"1.06";"0.1";"2.22";"0.68";"0.0";"685.1";"0.71";"6.48";"1.58";"55.39";"33.72";"21.99";"13.33";"16.92";"8.61";"0.6";"1372.47";"";"481";"1.12";"0.82";"0.07";"2.74";"0.71";"0.0";"898.09";"0.63";"1.53";"1.55";"70.43";"39.76";"25.74";"15.79";"19.63";"2.31"
"Strategy 2.6.492";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"2652.43";"";"1466";"1.08";"0.55";"0.05";"1.33";"0.74";"0.0";"1050.62";"0.63";"2.52";"0.64";"62.27";"36.22";"28.61";"19.41";"22.96";"7.44";"0.69";"1899.68";"";"479";"1.16";"1.08";"0.1";"3.8";"0.78";"0.0";"736.08";"0.63";"2.58";"2.62";"75.31";"41.33";"28.31";"18.06";"22.04";"1.34"
"Strategy 2.6.507";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"5093.36";"";"2921";"1.1";"1.09";"0.05";"2.55";"0.84";"0.0";"986.44";"0.88";"5.16";"1.28";"39.56";"31.7";"19.37";"15.9";"17.53";"4.58";"0.62";"1432.21";"";"835";"1.08";"0.84";"0.05";"2.86";"0.86";"0.0";"852.52";"0.84";"1.68";"1.69";"48.29";"37.56";"23.18";"18.7";"20.75";"0.92"
"Strategy 2.6.512";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"2005.42";"";"434";"1.24";"0.91";"0.12";"1.0";"0.76";"0.0";"516.17";"1.05";"3.89";"1.0";"46.19";"38.91";"23.38";"22.12";"22.76";"1.68";"0.89";"2052.69";"";"155";"1.69";"2.35";"0.3";"4.11";"0.89";"0.0";"192.27";"1.31";"10.68";"11.11";"57.32";"44.64";"27.82";"22.93";"25.7";"0.67"
"Strategy 2.6.518";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"2812.07";"";"1222";"1.15";"0.95";"0.06";"1.41";"0.79";"0.0";"935.18";"1.35";"3.01";"0.78";"30.91";"36.19";"18.62";"19.02";"18.79";"3.49";"0.57";"689.78";"";"391";"1.09";"0.61";"0.04";"1.38";"0.67";"0.0";"552.52";"1.21";"1.25";"1.25";"39.8";"44.22";"24.49";"24.66";"24.57";"1.18"
"Strategy 2.6.537";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"4225.44";"";"1636";"1.12";"0.86";"0.06";"2.11";"0.71";"0.0";"1028.82";"0.79";"4.11";"1.07";"56.73";"40.09";"28.56";"19.68";"23.59";"12.35";"0.58";"1312.03";"";"562";"1.09";"0.72";"0.05";"2.62";"0.73";"0.0";"980.18";"0.72";"1.34";"1.39";"70.82";"46.88";"32.41";"19.64";"24.98";"3.53"
"Strategy 2.6.544";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"3518.59";"";"1342";"1.12";"0.8";"0.08";"1.76";"0.73";"0.0";"1673.95";"0.63";"2.1";"0.54";"61.83";"34.72";"27.2";"17.93";"21.51";"9.79";"0.58";"983.3";"";"477";"1.08";"0.55";"0.05";"1.97";"0.72";"0.0";"751.8";"0.56";"1.31";"1.33";"80.39";"42.11";"33.69";"19.73";"24.76";"2.56"
"Strategy 2.6.558";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"4632.75";"";"1375";"1.17";"1.09";"0.09";"2.32";"0.76";"0.0";"1012.89";"0.77";"4.57";"1.12";"53.86";"35.49";"23.55";"15.06";"18.75";"8.61";"0.71";"2445.67";"";"484";"1.21";"1.45";"0.12";"4.89";"0.69";"0.0";"842.88";"0.74";"2.9";"2.93";"69.62";"42.79";"26.14";"17.38";"21.11";"2.48"
"Strategy 2.6.565";"PASSED";"0.62";"NDXm_TICK_UTCPlus02";"M15";"3676.62";"";"2156";"1.09";"0.82";"0.06";"1.84";"0.75";"0.0";"2209.0";"0.72";"1.66";"0.44";"47.3";"30.97";"21.84";"15.99";"18.43";"4.24";"0.62";"1315.0";"";"629";"1.1";"0.83";"0.06";"2.63";"0.81";"0.0";"774.44";"0.7";"1.7";"1.71";"58.02";"36.8";"27.87";"20.7";"23.64";"1.13"
"Strategy 2.6.570";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"3035.16";"";"1380";"1.12";"0.82";"0.06";"1.52";"0.77";"0.0";"996.31";"0.98";"3.05";"0.79";"42.06";"36.97";"24.47";"22.14";"23.29";"5.17";"0.67";"1446.95";"";"433";"1.16";"1.08";"0.08";"2.89";"0.81";"0.0";"635.0";"0.97";"2.28";"2.37";"50.6";"42.41";"31.31";"26.42";"28.83";"1.43"
"Strategy 2.7.300";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"2883.75";"";"1752";"1.09";"0.68";"0.05";"1.44";"0.77";"0.0";"1476.33";"0.85";"1.95";"0.51";"43.06";"33.72";"14.93";"11.76";"13.22";"7.9";"0.53";"949.21";"";"630";"1.07";"0.56";"0.04";"1.9";"0.73";"0.0";"992.67";"0.78";"0.96";"0.99";"54.73";"40.26";"17.04";"12.63";"14.57";"2.65"
"Strategy 2.7.301";"PASSED";"0.61";"NDXm_TICK_UTCPlus02";"M15";"1260.32";"";"652";"1.1";"0.46";"0.06";"0.63";"0.73";"0.0";"811.27";"0.7";"1.55";"0.38";"49.5";"31.27";"18.81";"12.82";"15.28";"2.18";"0.55";"761.3";"";"219";"1.16";"0.74";"0.09";"1.52";"0.79";"0.0";"706.2";"0.71";"1.08";"1.1";"60.63";"37.16";"25.95";"19.75";"22.32";"0.71"
"Strategy 2.7.311";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"4671.99";"";"1559";"1.14";"0.94";"0.08";"2.34";"0.8";"0.0";"1076.83";"0.62";"4.34";"1.14";"65.89";"35.82";"30.11";"17.09";"22.06";"10.29";"0.55";"1252.6";"";"539";"1.09";"0.63";"0.05";"2.51";"0.68";"0.0";"1151.98";"0.56";"1.09";"1.1";"81.9";"42.43";"31.7";"18.85";"23.47";"3.03"
"Strategy 2.7.317";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"3609.4";"";"2694";"1.07";"0.68";"0.04";"1.8";"0.77";"0.0";"1796.21";"0.78";"2.01";"0.5";"45.89";"33.28";"19.74";"14.26";"16.66";"10.21";"0.61";"1349.25";"";"926";"1.07";"0.68";"0.04";"2.7";"0.8";"0.0";"843.72";"0.72";"1.6";"1.65";"56.08";"37.76";"21.17";"14.06";"17.03";"3.45"
"Strategy 2.7.325";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"4466.76";"";"1835";"1.13";"1.01";"0.07";"2.23";"0.84";"0.0";"1508.15";"0.79";"2.96";"0.79";"49.21";"34.29";"27.82";"22.0";"24.56";"3.74";"0.54";"935.88";"";"522";"1.07";"0.57";"0.04";"1.87";"0.76";"0.0";"888.78";"0.72";"1.05";"1.08";"62.17";"41.5";"34.82";"26.91";"30.21";"0.8"
"Strategy 2.7.351";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"5161.53";"";"1228";"1.21";"1.37";"0.1";"2.58";"0.79";"0.0";"753.65";"1.11";"6.85";"1.8";"45.56";"41.56";"25.4";"21.15";"23.38";"9.58";"0.62";"1355.37";"";"412";"1.13";"0.91";"0.07";"2.71";"0.74";"0.0";"814.78";"0.99";"1.66";"1.72";"56.43";"49.34";"28.2";"22.48";"25.33";"2.86"
"Strategy 2.7.361";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"4164.43";"";"1510";"1.13";"0.97";"0.06";"2.08";"0.7";"0.0";"1047.95";"1.04";"3.97";"0.98";"46.24";"42.48";"26.53";"21.94";"24.28";"11.55";"0.54";"857.6";"";"522";"1.06";"0.51";"0.03";"1.72";"0.67";"0.0";"808.18";"0.92";"1.06";"1.08";"57.01";"49.24";"29.9";"24.77";"27.23";"3.91"
"Strategy 2.7.375";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"1656.5";"";"426";"1.18";"0.63";"0.1";"0.83";"0.57";"0.0";"736.49";"0.78";"2.25";"0.58";"58.29";"38.28";"34.59";"24.45";"28.87";"3.11";"0.56";"788.55";"";"138";"1.23";"0.83";"0.13";"1.58";"0.81";"0.0";"473.07";"0.75";"1.67";"1.7";"72.16";"43.91";"32.1";"23.56";"27.21";"0.55"
"Strategy 2.7.379";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"5806.15";"";"3273";"1.11";"1.18";"0.05";"2.9";"0.78";"0.0";"987.38";"1.05";"5.88";"1.44";"34.41";"32.43";"13.93";"11.94";"12.95";"7.73";"0.78";"3205.89";"";"1078";"1.16";"1.72";"0.08";"6.41";"0.86";"0.0";"724.38";"1.05";"4.43";"4.75";"42.47";"38.47";"14.81";"12.16";"13.51";"2.35"
